class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Knee genu valgus,0.772989809513092,0.4746559858322143,-0.396570473909378,0.9999960064888,0.7844557166099548,0.4784382879734039,-0.3777512907981872,0.9999862313270568,0.7845503091812134,0.4812414348125458,-0.3777456879615783,0.9999854564666748,0.7842451333999634,0.4833429157733917,-0.3777096569538116,0.9999849796295166,0.7834151387214661,0.4704823195934295,-0.3784972727298736,0.9999852180480956,0.7826936841011047,0.4676759541034698,-0.3785256147384643,0.9999848008155824,0.7818018794059753,0.4650622010231018,-0.3785394728183746,0.9999839663505554,0.7783299684524536,0.4858631193637848,-0.251605212688446,0.999971568584442,0.7757846117019653,0.4628939628601074,-0.2565750777721405,0.9999684691429138,0.7585332989692688,0.4799347817897796,-0.3489225208759308,0.999995231628418,0.7570565938949585,0.4701336026191711,-0.3503525257110595,0.9999945163726808,0.6931723356246948,0.5101924538612366,-0.1592942178249359,0.9999712705612184,0.6935828924179077,0.4430124461650848,-0.1707907021045684,0.9999530911445618,0.6094094514846802,0.5207871198654175,-0.0907915160059928,0.9936979413032532,0.6029042601585388,0.4328808188438415,-0.1213613972067833,0.9820232391357422,0.5258306860923767,0.521317183971405,-0.1881742477416992,0.974118173122406,0.5246695876121521,0.4311512112617492,-0.2090174257755279,0.9334107637405396,0.4985219240188598,0.5223477482795715,-0.218204915523529,0.9384631514549256,0.4991934299468994,0.4296867549419403,-0.2423374652862548,0.871746301651001,0.4998829662799835,0.5184770226478577,-0.2584013640880584,0.942777454853058,0.5006062984466553,0.4339957237243652,-0.2805935144424438,0.8783228397369385,0.5063239932060242,0.5167202949523926,-0.2053927183151245,0.9351705312728882,0.5070213675498962,0.4355474412441253,-0.2264320999383926,0.8674952983856201,0.5244022607803345,0.4956626892089844,0.0054626506753265,0.999863862991333,0.5235261917114258,0.4589424133300781,-0.0055995434522628,0.9998719096183776,0.4041980803012848,0.5016180872917175,0.0413652993738651,0.9909515380859376,0.4009869694709778,0.4562589228153229,0.0176025032997131,0.9869379997253418,0.2883921563625335,0.5049194097518921,0.2185308635234832,0.991854190826416,0.2871404588222503,0.4516072571277618,0.2061522006988525,0.9937356114387512,0.2728820145130157,0.5009769797325134,0.2263478934764862,0.9370975494384766,0.2738237082958221,0.4543717503547668,0.2155906111001968,0.9061506986618042,0.2512871325016022,0.5122974514961243,0.0773113295435905,0.9869961142539978,0.2485029101371765,0.4444497227668762,0.0671636313199997,0.9880715608596802
Knee genu valgus,0.7723325490951538,0.4726414978504181,-0.4054802358150482,0.9999948740005492,0.7824842929840088,0.476193755865097,-0.3871513307094574,0.9999797940254213,0.782282292842865,0.4789666831493377,-0.3871395587921142,0.9999794363975524,0.7821758389472961,0.4814324080944061,-0.3871035873889923,0.9999774694442748,0.7819200158119202,0.4683257639408111,-0.3877806067466736,0.9999797344207764,0.7813109755516052,0.4655985832214355,-0.3878165781497955,0.9999800324440002,0.7806996703147888,0.463094025850296,-0.3878437876701355,0.999978244304657,0.7772872447967529,0.4836078882217407,-0.2624838352203369,0.999955713748932,0.7751143574714661,0.4608345627784729,-0.2669942080974579,0.9999577403068542,0.7570095062255859,0.4777841866016388,-0.3583365082740783,0.9999923706054688,0.755927562713623,0.4684399366378784,-0.3596073091030121,0.9999915957450868,0.6919814944267273,0.507356584072113,-0.1671374589204788,0.9999662637710572,0.6928027272224426,0.4412863552570343,-0.1824593245983123,0.9999553561210632,0.6049495339393616,0.518363893032074,-0.0929531380534172,0.9923545122146606,0.6003565788269043,0.4323221445083618,-0.131248727440834,0.9821370840072632,0.5231868624687195,0.5210616588592529,-0.1819133162498474,0.9778235554695128,0.5214394330978394,0.4301227331161499,-0.2146897763013839,0.944271683692932,0.4959420561790466,0.5223272442817688,-0.2096340358257293,0.9482660293579102,0.4962617754936218,0.4278447031974792,-0.2470327913761139,0.8926805853843689,0.4973874092102051,0.5185743570327759,-0.2507202923297882,0.9520771503448486,0.4970660805702209,0.4322466552257538,-0.2861117422580719,0.8981906771659851,0.5045112371444702,0.5168229937553406,-0.199441060423851,0.9450708627700806,0.5039597749710083,0.4339647889137268,-0.2323948740959167,0.8887741565704346,0.5227324962615967,0.4951368272304535,0.0073208571411669,0.9998406171798706,0.5219410061836243,0.4574633538722992,-0.0074463845230638,0.9998649954795836,0.4032868146896362,0.500880777835846,0.0505263395607471,0.9925790429115297,0.3992215096950531,0.4561567008495331,0.0208246801048517,0.9910408854484558,0.2895430326461792,0.5048156380653381,0.2319701015949249,0.9932706952095032,0.28689906001091,0.4513992965221405,0.2114849537611007,0.994467794895172,0.2749677896499634,0.5004298090934753,0.2403120249509811,0.9401867389678956,0.2737424075603485,0.4543040096759796,0.2211421132087707,0.9077478647232056,0.2511348128318786,0.5120912194252014,0.0955112352967262,0.9888682961463928,0.2487683296203613,0.4445356130599975,0.0743051171302795,0.9891818165779114
Knee genu valgus,0.7725349068641663,0.4718054831027984,-0.3990170657634735,0.9999942183494568,0.7825269103050232,0.4752973616123199,-0.3807621002197265,0.9999759197235109,0.7823208570480347,0.4781132340431213,-0.3807528913021087,0.9999757409095764,0.7822582125663757,0.4802791476249695,-0.3807157278060913,0.9999727606773376,0.7820100784301758,0.4674055874347687,-0.3815077543258667,0.9999764561653136,0.7814323306083679,0.4648109972476959,-0.3815417885780334,0.9999770522117616,0.7807543873786926,0.4621016383171081,-0.3815688192844391,0.999974489212036,0.7773568630218506,0.482570469379425,-0.2562398910522461,0.9999445676803588,0.7751871347427368,0.4598080515861511,-0.2618557810783386,0.9999512434005736,0.7575744986534119,0.476969301700592,-0.3519816994667053,0.999990165233612,0.75621497631073,0.467693030834198,-0.3534804284572601,0.9999895095825196,0.6928064823150635,0.5062079429626465,-0.1604131013154983,0.9999632239341736,0.693304717540741,0.4404546618461609,-0.1779264360666275,0.9999574422836304,0.6054719686508179,0.5167648792266846,-0.0854151099920272,0.9914717078208924,0.6003374457359314,0.4319146573543548,-0.1284029483795166,0.9823384881019592,0.5239819884300232,0.5206344723701477,-0.174554169178009,0.9806252717971802,0.5203390121459961,0.4294761419296264,-0.2106462568044662,0.9520159959793092,0.4962303936481476,0.5222396850585938,-0.201596587896347,0.955310881137848,0.4953249990940094,0.4269592463970184,-0.2416089922189712,0.9073646068572998,0.4972972869873047,0.5185297131538391,-0.2426122277975082,0.958760142326355,0.4960008263587951,0.4313597679138183,-0.2804392278194427,0.912101149559021,0.5047398805618286,0.5166946649551392,-0.1920458972454071,0.9522953629493712,0.5028390288352966,0.4331395030021667,-0.2279877066612243,0.9036030173301696,0.5231910347938538,0.4943489730358124,0.0085718557238578,0.9998309016227722,0.5224459767341614,0.4567630887031555,-0.0087020033970475,0.99986469745636,0.4041378498077392,0.4996629059314728,0.051759548485279,0.9933010935783386,0.4004275798797607,0.4561465680599212,0.0177059564739465,0.9934017658233644,0.2894670665264129,0.5042963027954102,0.2290349155664444,0.994025468826294,0.2868493795394897,0.4514037370681762,0.2076623290777206,0.9948546290397644,0.274905651807785,0.4995147287845611,0.2372167855501175,0.9429873824119568,0.2736545503139496,0.4543772637844085,0.2174539119005203,0.9080364108085632,0.2510011792182922,0.5121625661849976,0.09375961124897,0.989876925945282,0.2491589337587356,0.4445220828056335,0.0708164647221565,0.9897356629371644
Knee genu valgus,0.7726897597312927,0.4715279638767242,-0.3980256915092468,0.999994158744812,0.7827116250991821,0.4749787747859955,-0.3792740702629089,0.9999749660491944,0.7825093865394592,0.4778157472610473,-0.3792632520198822,0.9999749064445496,0.7824267745018005,0.4798368513584137,-0.3792227804660797,0.9999716281890868,0.7822396755218506,0.4670507311820984,-0.3801652193069458,0.9999755024909972,0.7816160321235657,0.4644980430603027,-0.380198061466217,0.9999762773513794,0.7808771133422852,0.4617034494876861,-0.3802253901958465,0.9999735951423644,0.7775459289550781,0.4822089970111847,-0.25429567694664,0.9999417662620544,0.7753268480300903,0.4593650996685028,-0.2602712213993072,0.9999493956565856,0.7578180432319641,0.4766566157341003,-0.3509373068809509,0.999989688396454,0.7563056349754333,0.4674092531204223,-0.3526056706905365,0.9999889731407166,0.6929762959480286,0.5058113932609558,-0.159310981631279,0.9999637603759766,0.6932247877120972,0.4400056898593902,-0.1772722899913787,0.9999585747718812,0.6056870818138123,0.5165281891822815,-0.0845075845718383,0.991360068321228,0.5999706387519836,0.431552916765213,-0.1274845600128173,0.9829941987991332,0.523375928401947,0.5206423401832581,-0.1755189001560211,0.9827020168304444,0.5200875997543335,0.4290171265602112,-0.2110466212034225,0.9574328064918518,0.4960510730743408,0.5223161578178406,-0.2030191719532013,0.9601812958717346,0.4953096807003021,0.426371693611145,-0.2426551580429077,0.9172748327255248,0.4971915781497955,0.5186067223548889,-0.2442140430212021,0.963344931602478,0.4960218667984009,0.4307781755924225,-0.2812137603759765,0.9215409755706788,0.504749596118927,0.5167604088783264,-0.1930853426456451,0.9572967886924744,0.5027974843978882,0.4326204657554626,-0.2283881604671478,0.9135517477989196,0.5231486558914185,0.4940289855003357,0.0085921045392751,0.9998324513435364,0.5224884152412415,0.4565043747425079,-0.008727665990591,0.9998671412467957,0.4036983549594879,0.4992721378803253,0.0488833226263523,0.993744969367981,0.4007508158683777,0.4561371803283691,0.01826055906713,0.994590938091278,0.2892866134643554,0.5041709542274475,0.2302965670824051,0.9944233298301696,0.2866641283035278,0.4514027535915375,0.210427314043045,0.9950714111328124,0.2749394476413727,0.4993667006492615,0.2387793064117431,0.9433590173721312,0.2734100222587585,0.4544453620910644,0.2204276025295257,0.9077943563461304,0.2507535517215729,0.5117167830467224,0.0942142978310585,0.9904200434684752,0.2490868717432022,0.4445099830627441,0.0741968378424644,0.9901140332221984
Knee genu valgus,0.7728447318077087,0.4713772237300873,-0.3952431082725525,0.9999942183494568,0.7830081582069397,0.4748280346393585,-0.3761207163333893,0.9999749660491944,0.7828255891799927,0.4776926934719085,-0.3761132955551147,0.9999749064445496,0.7826962471008301,0.4796127676963806,-0.3760721981525421,0.9999714493751526,0.7825656533241272,0.4668730497360229,-0.3772803843021393,0.9999755024909972,0.7818993330001831,0.4643707275390625,-0.3773075640201568,0.9999763369560242,0.7810994982719421,0.4615431129932403,-0.3773331642150879,0.9999735951423644,0.7777387499809265,0.4821367561817169,-0.2493688762187957,0.999941110610962,0.7755557298660278,0.459178477525711,-0.2569558322429657,0.9999496936798096,0.7578544616699219,0.4765191078186035,-0.3476919829845428,0.999989688396454,0.7563878893852234,0.4672578871250152,-0.3497512638568878,0.9999890327453612,0.6929813027381897,0.5056547522544861,-0.1530719250440597,0.999964952468872,0.6934372782707214,0.439662754535675,-0.1762537360191345,0.9999604225158693,0.6064073443412781,0.5165513753890991,-0.0763201564550399,0.9912723898887634,0.6004009246826172,0.4311485290527344,-0.1284165978431701,0.9836595058441162,0.523894727230072,0.5206896662712097,-0.1687648594379425,0.9839667081832886,0.5201192498207092,0.4286050200462341,-0.2161921709775924,0.9607852697372437,0.4968436956405639,0.5224433541297913,-0.1965667754411697,0.9631547331809998,0.4953229129314422,0.4259767830371856,-0.2497257143259048,0.9234886169433594,0.4979185461997986,0.5186762809753418,-0.2383727729320526,0.966166853904724,0.4960705935955047,0.4304154217243194,-0.2889632284641266,0.9274399280548096,0.5054669976234436,0.5168089270591736,-0.186601385474205,0.9603323936462402,0.5028632283210754,0.432258278131485,-0.2339718341827392,0.9196385741233826,0.523091733455658,0.493958979845047,0.0099892495200037,0.9998343586921692,0.5224571228027344,0.456333190202713,-0.010113388299942,0.9998679757118224,0.4018661975860595,0.49923837184906,0.0522973574697971,0.9940968751907348,0.4003672301769256,0.4561830163002014,0.0174484774470329,0.9954620003700256,0.2886982560157776,0.503849446773529,0.2356687784194946,0.9947226643562316,0.2866733968257904,0.4512406885623932,0.2129490822553634,0.9952502846717834,0.2743026316165924,0.4990644156932831,0.2444968968629837,0.9449217319488524,0.2734470069408417,0.4543041288852691,0.2234213054180145,0.9077380299568176,0.2504047453403473,0.5116985440254211,0.0988132655620575,0.9908361434936525,0.2492435872554779,0.4445725381374359,0.0753590166568756,0.9904027581214904
Knee genu valgus,0.7714571952819824,0.471966803073883,-0.3929969370365143,0.9999939203262328,0.7822748422622681,0.475384920835495,-0.3738962709903717,0.999974012374878,0.782129168510437,0.4779090881347656,-0.3738889992237091,0.9999739527702332,0.7820384502410889,0.479676753282547,-0.3738466203212738,0.9999702572822572,0.7819115519523621,0.4673609733581543,-0.3751105070114136,0.9999744296073914,0.7813552021980286,0.4647269546985626,-0.3751405477523803,0.999975323677063,0.7806305289268494,0.4620722830295563,-0.3751668334007263,0.9999722242355348,0.7763935327529907,0.4826312959194183,-0.2472032904624939,0.9999380111694336,0.7738326787948608,0.4592341780662536,-0.2546574473381042,0.9999472498893738,0.7563328742980957,0.476890355348587,-0.3454082906246185,0.9999891519546508,0.754652202129364,0.4675186574459076,-0.3475465774536133,0.9999883770942688,0.6917212605476379,0.5059488415718079,-0.1522125750780105,0.9999639987945556,0.6929705142974854,0.4396683871746063,-0.1745899617671966,0.9999599456787108,0.6051265597343445,0.5165926814079285,-0.0744268521666526,0.991095244884491,0.6001572608947754,0.4308129847049713,-0.1266414672136306,0.9836710691452026,0.5203660726547241,0.5207037329673767,-0.1646957248449325,0.9849056005477904,0.5195439457893372,0.4286360442638397,-0.2113870680332183,0.9618929624557496,0.4948289692401886,0.5225211977958679,-0.1909957081079483,0.9655081033706664,0.4949399530887604,0.4263346791267395,-0.2427615076303482,0.9258612394332886,0.4956574141979217,0.5187888145446777,-0.2320643216371536,0.9683768153190612,0.4957374930381775,0.4307188689708709,-0.2801063656806946,0.9296086430549622,0.5035606622695923,0.5168508291244507,-0.1820327937602996,0.9626933932304382,0.5026090741157532,0.4323936104774475,-0.2282050848007202,0.9215996265411376,0.5212022066116333,0.4937582015991211,0.0108875688165426,0.9998332262039183,0.5203019380569458,0.4561152458190918,-0.0110205952078104,0.9998672604560852,0.400366872549057,0.4985036551952362,0.0553177148103714,0.9941418170928956,0.3978462219238281,0.4563390612602234,0.0160375498235225,0.9960947036743164,0.2869825959205627,0.503501832485199,0.2379622012376785,0.9948760271072388,0.2860410809516907,0.4511495530605316,0.2086792886257171,0.9953352212905884,0.2724747955799103,0.4987028837203979,0.2465835809707641,0.946626603603363,0.2729563117027282,0.454215407371521,0.2189089059829712,0.9073205590248108,0.2502097189426422,0.5116526484489441,0.1030990034341812,0.9910364151000975,0.2493135184049606,0.444536954164505,0.0718826577067375,0.9904672503471376
Knee genu valgus,0.6703743934631348,0.4769161939620971,-0.519106388092041,0.9999962449073792,0.682916522026062,0.4807825684547424,-0.5080395936965942,0.999985694885254,0.6832121014595032,0.4828215837478637,-0.5079982876777649,0.9999858140945436,0.6835252642631531,0.4852794706821441,-0.5080474019050598,0.9999850988388062,0.6821393966674805,0.4733380973339081,-0.5066965222358704,0.9999864101409912,0.6819068193435669,0.4706936478614807,-0.5068024396896362,0.9999864101409912,0.6815353631973267,0.4684938490390777,-0.5067954659461975,0.999985694885254,0.6814400553703308,0.48869189620018,-0.4023663103580475,0.9999693036079408,0.678398847579956,0.4655413031578064,-0.3964054882526397,0.9999712109565736,0.6592401266098022,0.4814850986003876,-0.4766338169574737,0.9999936819076538,0.6565843224525452,0.472763180732727,-0.4749569296836853,0.99999338388443,0.609731912612915,0.5129526853561401,-0.3011746704578399,0.9999675154685974,0.6096488237380981,0.4469232559204101,-0.2894328534603119,0.999966323375702,0.5260747075080872,0.5221874713897705,-0.246935099363327,0.9934930205345154,0.5287989377975464,0.4381066858768463,-0.2251291424036026,0.9866903424263,0.4484797120094299,0.5240410566329956,-0.2904135882854461,0.9813804626464844,0.452219694852829,0.4382427334785461,-0.2642497718334198,0.9544848203659058,0.4206280410289764,0.5249362587928772,-0.3112325370311737,0.953148365020752,0.4282740652561188,0.4365973174571991,-0.2827959060668945,0.9052855372428894,0.4212172627449035,0.5217951536178589,-0.3406994640827179,0.956652283668518,0.428312212228775,0.4386987388134002,-0.3125012516975403,0.9110980033874512,0.4323460459709167,0.5206589102745056,-0.3015961647033691,0.9514864683151244,0.4361527860164642,0.4404163062572479,-0.276520699262619,0.9023110866546632,0.4839974343776703,0.4950039982795715,0.0023548887111246,0.9997952580451964,0.4863441288471222,0.4608934223651886,-0.0025601545348763,0.9998564720153807,0.3808000981807709,0.4958449006080627,-0.0543296821415424,0.9929431080818176,0.3810614645481109,0.4585200846195221,-0.0301992315798997,0.9958928227424622,0.2851574420928955,0.5023927092552185,0.1207734420895576,0.9950018525123596,0.2816788852214813,0.4525404870510101,0.130916491150856,0.9952062964439392,0.2702703475952148,0.499854028224945,0.1307063549757003,0.9391562938690186,0.2678536176681518,0.4565516412258148,0.1394284665584564,0.897121012210846,0.2507147192955017,0.5112693309783936,0.0085037350654602,0.991299331188202,0.2473558485507965,0.4439842402935028,0.010671199299395,0.9903859496116638
Knee genu valgus,0.6523857116699219,0.4778928756713867,-0.5035353899002075,0.999996542930603,0.6645406484603882,0.4817440211772918,-0.4918981492519378,0.9999871850013732,0.6648103594779968,0.4838645160198211,-0.4918526113033294,0.999987244606018,0.6650370955467224,0.4862742125988006,-0.4919183254241943,0.9999868273735046,0.6639987826347351,0.4740697741508484,-0.4912216067314148,0.9999876022338868,0.6638760566711426,0.4714939892292022,-0.491338163614273,0.999987542629242,0.6634208559989929,0.4691185653209686,-0.4913350343704223,0.9999868869781494,0.6630025506019592,0.4898593723773956,-0.3884762823581695,0.9999737739562988,0.6603485345840454,0.4666217863559723,-0.3854351341724396,0.9999741911888124,0.6415972709655762,0.4824729859828949,-0.4630231559276581,0.999994456768036,0.6392315626144409,0.4736002087593078,-0.4621600806713104,0.9999940395355223,0.59202641248703,0.5140172839164734,-0.2956945598125458,0.9999702572822572,0.590920627117157,0.4476377367973327,-0.2877968251705169,0.999964952468872,0.5092691779136658,0.5249210000038147,-0.2496936619281768,0.9937566518783568,0.5108131170272827,0.439248651266098,-0.235129714012146,0.9872695207595824,0.4314087331295013,0.5253305435180664,-0.289152979850769,0.9790688157081604,0.4359728395938873,0.4399786293506622,-0.2691425681114197,0.9523453116416932,0.4044570028781891,0.5270819067955017,-0.3094448149204254,0.946669578552246,0.4105179011821747,0.4393048286437988,-0.2855695188045501,0.8992092609405518,0.4046248495578766,0.5236324667930603,-0.3361171185970306,0.950892984867096,0.4115395843982696,0.4415413439273834,-0.3120737671852112,0.905634582042694,0.4127109348773956,0.5223305821418762,-0.2990218698978424,0.9465230107307434,0.4200125932693481,0.4431063532829284,-0.2795872092247009,0.8970562815666199,0.4740348160266876,0.4964542984962463,0.0001800402242224,0.9998142123222352,0.4764130115509033,0.4622670710086822,-0.0004264794697519,0.9998522996902466,0.3770757019519806,0.4962633848190307,-0.1462523937225341,0.991115927696228,0.3753790557384491,0.4584467709064483,-0.0794542133808136,0.9943493008613586,0.2850334048271179,0.5014917850494385,0.0458576753735542,0.9938719272613524,0.2815296053886413,0.4526540637016296,0.0819316804409027,0.9942670464515686,0.26973956823349,0.4992151856422424,0.0581033900380134,0.9351330995559692,0.2678748965263366,0.456509530544281,0.0908713713288307,0.8910229206085205,0.2514084875583648,0.5111633539199829,-0.0561671778559684,0.989894688129425,0.2474391013383865,0.4441572427749634,-0.0298896301537752,0.9889355897903442
Knee genu valgus,0.6321671605110168,0.4789958596229553,-0.5213770270347595,0.9999972581863404,0.6444784998893738,0.4827640354633331,-0.5068119168281555,0.999989926815033,0.6449841260910034,0.4850185513496399,-0.5067744255065918,0.999989926815033,0.6453394293785095,0.4872387945652008,-0.5068375468254089,0.9999896287918092,0.6434965133666992,0.4748422801494598,-0.5060012340545654,0.9999901056289672,0.6432934999465942,0.4721061289310455,-0.5061193704605103,0.9999900460243224,0.6432638764381409,0.4695786833763122,-0.5061101317405701,0.9999895691871644,0.6431570649147034,0.4909623861312866,-0.3972476124763489,0.9999797940254213,0.641044020652771,0.4671413600444793,-0.3938599824905395,0.999979555606842,0.6213029026985168,0.4835613667964935,-0.4786081910133362,0.9999957084655762,0.6188604831695557,0.4744369089603424,-0.477645605802536,0.9999953508377076,0.5740212798118591,0.5143683552742004,-0.3043116927146911,0.9999760985374452,0.5725101828575134,0.4479534924030304,-0.2945623993873596,0.9999677538871764,0.4942418336868286,0.5267692804336548,-0.2695947587490082,0.994525671005249,0.4922583103179931,0.4394549429416656,-0.2572294771671295,0.988865077495575,0.4150928854942322,0.5256956815719604,-0.3182358741760254,0.9793186783790588,0.4151221513748169,0.4405074715614319,-0.3034544885158539,0.9540485739707948,0.3903432190418243,0.5275750160217285,-0.3425391614437103,0.9448378682136536,0.3925255239009857,0.4397158622741699,-0.323888212442398,0.8992026448249817,0.3898488879203796,0.5234227180480957,-0.3672066926956177,0.9493215084075928,0.3937636911869049,0.4429214596748352,-0.3495005965232849,0.9058590531349182,0.3957702815532684,0.5220807194709778,-0.3279557228088379,0.945444881916046,0.3995319604873657,0.444365918636322,-0.3138582706451416,0.8972333669662476,0.4663712680339813,0.4971890151500702,-0.0006185065722092,0.9998440146446228,0.468907743692398,0.4630082845687866,0.0003888700157403,0.9998599886894226,0.3725775778293609,0.4977563023567199,-0.2408166378736496,0.9897511005401612,0.3699038326740265,0.4581877887248993,-0.1636727005243301,0.9926589727401732,0.2855402529239654,0.5006133317947388,-0.0232812911272048,0.99232017993927,0.2812283635139465,0.4528486430644989,0.0156854577362537,0.9933233261108398,0.2702677547931671,0.4974714517593384,-0.008726343512535,0.9347444772720336,0.2684061825275421,0.4567062258720398,0.0262706987559795,0.8891964554786682,0.2520201802253723,0.5108728408813477,-0.1315285563468933,0.9880629181861876,0.2475665062665939,0.4445549547672272,-0.1048562601208686,0.9876347184181212
Knee genu valgus,0.6027165651321411,0.4799451828002929,-0.5865911841392517,0.9999977350234984,0.6151891350746155,0.4833851754665375,-0.5691828727722168,0.9999921321868896,0.6155739426612854,0.4856665730476379,-0.5691911578178406,0.9999919533729552,0.6159282326698303,0.4878799021244049,-0.5693031549453735,0.9999915957450868,0.6146226525306702,0.4754280745983124,-0.5683409571647644,0.9999918341636658,0.6146945357322693,0.4726016223430633,-0.5684800744056702,0.999991774559021,0.6145229935646057,0.4700563251972198,-0.5684978365898132,0.9999914169311525,0.6138479709625244,0.4918546974658966,-0.4430949687957763,0.9999843835830688,0.6113842725753784,0.467534065246582,-0.4396243393421173,0.9999834895133972,0.5920268297195435,0.4842535853385925,-0.5376087427139282,0.9999969005584716,0.5901294946670532,0.4753710031509399,-0.5366309881210327,0.999996542930603,0.5472754836082458,0.5153477191925049,-0.3364156484603882,0.9999818205833436,0.5465338826179504,0.448081910610199,-0.3277522921562195,0.99997216463089,0.4648607969284057,0.5278163552284241,-0.3230191171169281,0.9949586987495422,0.4686568081378937,0.4393780529499054,-0.3078061640262604,0.9905797243118286,0.3885852396488189,0.5264963507652283,-0.3903805315494537,0.9750804901123048,0.3936294913291931,0.4403291046619415,-0.3819694221019745,0.9540345072746276,0.3655259609222412,0.5285273790359497,-0.421169102191925,0.9323738813400269,0.3732511699199676,0.4391511082649231,-0.4088704586029053,0.8962185978889465,0.3652435839176178,0.5236044526100159,-0.4451521635055542,0.9379680752754213,0.3725954294204712,0.4426897764205932,-0.4373562335968017,0.9030805826187134,0.3729815483093261,0.5223567485809326,-0.4002639353275299,0.9339054226875304,0.3789853155612945,0.4443577229976654,-0.3935946226119995,0.8936834335327148,0.4541195929050445,0.4983574748039245,-0.0003905274206772,0.9998868703842164,0.4571030735969543,0.4638824760913849,0.0002410782180959,0.9998900890350342,0.372828871011734,0.4962643086910248,-0.3402560949325561,0.9875140190124512,0.3710399270057678,0.4630417823791504,-0.2672785818576813,0.989200472831726,0.2847248911857605,0.5005924105644226,-0.0723237544298172,0.991133749485016,0.2818716168403625,0.4537523686885834,-0.0398096591234207,0.9929879903793336,0.2678341865539551,0.4975273311138153,-0.0528730116784572,0.9401418566703796,0.2689566016197204,0.4570472538471222,-0.0249440800398588,0.8993697762489319,0.2522781789302826,0.5111597776412964,-0.1942919492721557,0.9868930578231812,0.2479784339666366,0.4454931318759918,-0.1840876191854477,0.9873344302177428
Knee genu valgus,0.5801827907562256,0.4801864624023437,-0.56649249792099,0.999997854232788,0.5928199291229248,0.4835841059684753,-0.5515459775924683,0.9999930262565612,0.5934256911277771,0.4858757555484772,-0.5515123009681702,0.999992609024048,0.5938488245010376,0.4881365597248077,-0.5515831708908081,0.9999921321868896,0.5920915603637695,0.4755288660526275,-0.5503495931625366,0.9999921321868896,0.5921532511711121,0.4726990461349487,-0.5504903197288513,0.9999919533729552,0.5922629833221436,0.4703164100646972,-0.5505088567733765,0.999991536140442,0.5922950506210327,0.4924097955226898,-0.4303188621997833,0.9999861121177672,0.5892103910446167,0.4678148925304413,-0.4267605543136596,0.9999836683273317,0.5705245733261108,0.484552651643753,-0.5196014642715454,0.9999975562095642,0.5682412981987,0.4755503833293915,-0.5182977914810181,0.9999971389770508,0.5280853509902954,0.515880286693573,-0.3272051215171814,0.9999853372573853,0.5269490480422974,0.4483757019042969,-0.3191533982753753,0.9999712705612184,0.4458980560302734,0.5277501344680786,-0.3247271776199341,0.995405912399292,0.4504371583461761,0.4395941197872162,-0.304929256439209,0.990922749042511,0.371304452419281,0.526441216468811,-0.3904596269130707,0.973278820514679,0.3788254857063293,0.4405839145183563,-0.3758049011230469,0.9500595927238464,0.3498457074165344,0.5287894010543823,-0.4214813709259033,0.9280375242233276,0.3581705093383789,0.4398128688335418,-0.4032891988754272,0.8900597095489502,0.3490573763847351,0.523310124874115,-0.4414653182029724,0.933837890625,0.3570814132690429,0.4430889785289764,-0.4288095235824585,0.8969990611076355,0.3550455570220947,0.5219197869300842,-0.3990342020988464,0.9294677376747132,0.3639977574348449,0.4446027874946594,-0.386441171169281,0.8860719799995422,0.4414217472076416,0.4990884065628052,-0.0006621037609875,0.999919295310974,0.4428143799304962,0.4641918241977691,0.0005871937610208,0.9999155402183532,0.3703062832355499,0.4957337379455566,-0.3493692576885223,0.9846819639205932,0.3690235018730163,0.4630730748176574,-0.2802798748016357,0.9814736247062684,0.2836983799934387,0.5005797743797302,-0.077191449701786,0.9888110160827636,0.2812256813049316,0.4541797339916229,-0.0494349487125873,0.992341935634613,0.2674040496349334,0.4976952373981476,-0.0562536157667636,0.9422861933708192,0.2686465978622436,0.4573742151260376,-0.033374648541212,0.9085310697555542,0.2524967193603515,0.511393129825592,-0.1855314671993255,0.9845268130302428,0.2486862242221832,0.4455675184726715,-0.1828500479459762,0.9862116575241088
